COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13044 
 NOMBRE     : ZIMAPAN 
 ESTADO     : HIDALGO 
 MUNICIPIO  : ZIMAPÁN 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : DIRECCIÓN LOCAL HIDALGO 
 CVE-OMM    :   
 LATITUD    : 20.82361111 ° 
 LONGITUD   : -99.4275 ° 
 ALTITUD    : 2075 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1941-10-03	13	NULO	NULO	NULO
1943-04-15	2	NULO	33	14
1943-04-16	0	NULO	34	12
1943-04-17	0	NULO	31	16
1943-04-18	0	NULO	37	12
1943-04-19	0	NULO	34	17
1943-04-20	0	NULO	37	17
1943-04-21	0	NULO	37	16
1943-04-22	0	NULO	35	13
1943-04-23	0	NULO	32	15
1943-04-24	0	NULO	31	13
1943-04-25	0	NULO	33	14
1943-04-26	0	NULO	31	16
1943-04-27	0	NULO	30	16
1943-04-28	1	NULO	34	15
1943-04-29	0.01	NULO	28	13
1943-04-30	0.01	NULO	26	14
1943-05-01	0	NULO	26	14
1943-05-02	0	NULO	27	12
1943-05-03	0	NULO	26	13
1943-05-04	0	NULO	30	14
1943-05-05	0	NULO	31	14
1943-05-06	12	NULO	31	17
1943-05-07	2	NULO	27	19
1943-05-08	13.5	NULO	32	17
1943-05-09	0	NULO	31	17
1943-05-10	0	NULO	31	17
1943-05-11	0	NULO	33	17
1943-05-12	0	NULO	31	17
1943-05-13	0	NULO	33	16
1943-05-14	0	NULO	35	15
1943-05-15	0	NULO	34	15
1943-05-16	0	NULO	35	15
1943-05-17	0	NULO	38	15
1943-05-18	0	NULO	34	15
1943-05-19	0	NULO	31	14
1943-05-20	0	NULO	38	16
1943-05-21	0	NULO	31	15
1943-05-22	0	NULO	31	19
1943-05-23	1.5	NULO	34	16
1943-05-24	0	NULO	35	16
1943-05-25	0	NULO	35	17
1943-05-26	0	NULO	35	17
1943-05-27	0.01	NULO	31	18
1943-05-28	0	NULO	36	18
1943-05-29	0.01	NULO	30	19
1943-05-30	4	NULO	31	18
1943-05-31	0	NULO	31	19
1943-06-01	6.5	NULO	31	18
1943-06-02	7	NULO	36	16
1943-06-03	24.5	NULO	36	17
1943-06-04	7	NULO	37	14
1943-06-05	8.5	NULO	32	19
1943-06-06	0	NULO	26	19
1943-06-07	0	NULO	28	18
1943-06-08	0	NULO	31	16
1943-06-09	0	NULO	32	19
1943-06-10	0	NULO	30	18
1943-06-11	0	NULO	31	15
1943-06-12	0	NULO	33	15
1943-06-13	0.01	NULO	30	15
1943-06-14	0	NULO	31	18
1943-06-15	5	NULO	31	18
1943-06-16	0	NULO	30	17
1943-06-17	9	NULO	31	16
1943-06-18	0	NULO	27	17
1943-06-19	3.5	NULO	26	18
1943-06-20	0.01	NULO	30	18
1943-06-21	0	NULO	31	17
1943-06-22	0	NULO	30	19
1943-06-23	0.01	NULO	30	17
1943-06-24	6	NULO	30	16
1943-06-25	25.5	NULO	31	18
1943-06-26	0	NULO	28	17
1943-06-27	0	NULO	29	17
1943-06-28	1.5	NULO	33	18
1943-06-29	0	NULO	32	17
1943-06-30	0	NULO	30	16
1943-07-01	0	NULO	31	17
1943-07-02	0	NULO	31	15
1943-07-03	0	NULO	31	18
1943-07-04	0	NULO	32	17
1943-07-05	0	NULO	31	15
1943-07-06	0	NULO	32	15
1943-07-07	0	NULO	30	16
1943-07-08	0	NULO	32	15
1943-07-09	0	NULO	32	16
1943-07-10	0	NULO	31	16
1943-07-11	32.5	NULO	34	18
1943-07-12	0	NULO	32	16
1943-07-13	0	NULO	34	16
1943-07-14	0	NULO	34	16
1943-07-15	0	NULO	30	16
1943-07-16	0	NULO	32	16
1943-07-17	16	NULO	32	17
1943-07-18	0	NULO	32	17
1943-07-19	0	NULO	32	16
1943-07-20	0	NULO	31	17
1943-07-21	0	NULO	31	17
1943-07-22	0	NULO	31	16
1943-07-23	0	NULO	32	17
1943-07-24	0	NULO	31	14
1943-07-25	0	NULO	31	16
1943-07-26	0	NULO	32	17
1943-07-27	0	NULO	31	14
1943-07-28	0	NULO	32	14
1943-07-29	0.01	NULO	33	14
1943-07-30	4	NULO	30	18
1943-07-31	0	NULO	28	18
1943-08-01	0	NULO	31	17
1943-08-02	0	NULO	32	16
1943-08-03	0	NULO	30	16
1943-08-04	0	NULO	32	17
1943-08-05	5	NULO	30	18
1943-08-06	10.5	NULO	31	16
1943-08-07	0	NULO	30	17
1943-08-08	0	NULO	31	18
1943-08-09	0	NULO	29	16
1943-08-10	0	NULO	32	17
1943-08-11	0	NULO	31	16
1943-08-12	0.01	NULO	36	17
1943-08-13	13	NULO	31	16
1943-08-14	0	NULO	31	16
1943-08-15	0	NULO	32	17
1943-08-16	0	NULO	31	16
1943-08-17	0	NULO	30	16
1943-08-18	0	NULO	33	17
1943-08-19	0	NULO	30	14
1943-08-20	0	NULO	31	16
1943-08-21	0	NULO	30	17
1943-08-22	0	NULO	29	16
1943-08-23	0	NULO	31	17
1943-08-24	0	NULO	30	16
1943-08-25	0	NULO	31	17
1943-08-26	0.01	NULO	31	16
1943-08-27	21.5	NULO	31	17
1943-08-28	0	NULO	31	18
1943-08-29	0	NULO	30	17
1943-08-30	0	NULO	31	16
1943-08-31	7.5	NULO	31	16
1943-09-01	19	NULO	35	14
1943-09-02	0	NULO	35	15
1943-09-03	0	NULO	34	15
